name,sid,zipcode,household,age,gender,address
Leah,9771,33156,2,20,F,"7225 SW 104th St, Miami, FL 33156, USA"
Carolyn,14246,33172,4,21,F,"2001 NW 107th Ave, Doral, FL 33172, USA"
Gussie,11161,33183,3,25,F,"12600 SW 76th St, Miami, FL 33183, USA"
Selma,10057,33326,1,22,F,"15033 SW 13th Ct, Sunrise, FL 33326, USA"
Lelia,1295,33186,2,24,F,"12750 SW 128th St, Miami, FL 33186, USA"
Alberta,13769,33157,4,20,F,"17640 Homestead Ave, Miami, FL 33157, USA"
Dollie,14082,33185,1,18,F,"4772 SW 154th Ct, Miami, FL 33185, USA"
Leila,5801,33157,1,20,F,"16781 SW 78th Ct, Palmetto Bay, FL 33157, USA"
Roxie,6166,33312,4,24,F,"1701 SW 23rd Ave, Fort Lauderdale, FL 33312, USA"
Sally,1197,33185,3,21,F,"16620 SW 42nd Terrace, Miami, FL 33185, USA"
Myra,7146,33126,1,24,F,"320 NW 61st Ave, Miami, FL 33126, USA"
Virgie,11861,33144,3,23,F,"311 SW 66th Ave, Miami, FL 33144, USA"
Lou,13264,33196,1,22,F,"9141 SW 162nd Ct, Miami, FL 33196, USA"
Violet,4741,33182,2,23,F,"1021 NW 132nd Ct, Miami, FL 33182, USA"
Marjorie,4132,33056,2,21,F,"19652 NW 27th Ave, Miami Gardens, FL 33056, USA"
Rena,11398,33023,4,20,F,"6608 Coconut Dr, Miramar, FL 33023, USA"
Winnie,447,33173,4,22,F,"10913 SW 75th St, Miami, FL 33173, USA"
Lucille,2427,33015,1,18,F,"6860 Golfside Villas Rd, Hialeah, FL 33015, USA"
Josie,10953,33012,4,20,F,"3190 W 2nd Ave, Hialeah, FL 33012, USA"
Bernice,10758,33027,3,25,F,"3661 SW 162nd Ave, Miramar, FL 33027, USA"
Genevieve,11776,33176,3,22,F,"11449 SW 109th Rd, Miami, FL 33176, USA"
Nell,9603,33166,4,22,F,"4001 NW 77th Ave, Doral, FL 33166, USA"
Olga,8348,33156,2,20,F,"7751 SW 131st St, Miami, FL 33156, USA"
Eula,9166,33024,4,20,F,"1301 NW 89th Terrace, Pembroke Pines, FL 33024, USA"
Betty,11029,33182,4,20,F,"12480 NW 25th St, Miami, FL 33182, USA"
Christine,10285,33187,4,24,F,"15550 SW 156th Terrace, Miami, FL 33187, USA"
Tillie,1829,33176,1,24,F,"10601 Howard Dr, Miami, FL 33176, USA"
Winifred,10919,33330,2,22,F,"7150 SW 130th Ave, Southwest Ranches, FL 33330, USA"
Eunice,12794,33012,3,20,F,"131 W 36th St, Hialeah, FL 33012, USA"
Bess,3774,33026,1,21,F,"1501 NW 114th Ave, Pembroke Pines, FL 33026, USA"
Ina,54,33122,4,20,F,"7335 NW 35th St, Miami, FL 33122, USA"
Delia,7589,33012,2,19,F,"1420 W 38th St, Hialeah, FL 33012, USA"
Victoria,9107,33170,4,25,F,"17650 SW 232nd St, Miami, FL 33170, USA"
Millie,6148,33126,4,19,F,"2100 NW 42nd Ave, Miami, FL 33126, USA"
Verna,1382,33157,1,23,F,"15420 SW 82nd Ct, Palmetto Bay, FL 33157, USA"
Loretta,12499,33156,2,22,F,"11800 Palmetto Rd, Pinecrest, FL 33156, USA"
Luella,14004,33178,4,24,F,"5662 NW 112th Ct, Doral, FL 33178, USA"
Sophie,8538,33013,1,25,F,"3645 E 4th Ave, Hialeah, FL 33013, USA"
Jean,12541,33156,4,25,F,"7200 SW 129th St, Miami, FL 33156, USA"
Louisa,1146,33175,2,22,F,"14011 SW 39th St, Miami, FL 33175, USA"
Mathilda,5757,33158,3,19,F,"14700 SW 83rd Ave, Palmetto Bay, FL 33158, USA"
Celia,2774,33186,2,18,F,"13450 SW 126th St, Miami, FL 33186, USA"
Birdie,3279,33172,4,21,F,"820 NW 99th Ave, Doral, FL 33172, USA"
Sylvia,4618,33156,3,18,F,"11105 SW 73rd Ct, Miami, FL 33156, USA"
Frieda,5582,33322,1,23,F,"8690 NW 25th St, Sunrise, FL 33322, USA"
Callie,8602,33190,3,19,F,"10350 SW 232nd St, Miami, FL 33190, USA"
Aida,15955,33177,1,24,F,"1855 Quail Roost Dr, Miami, FL 33177, USA"
Etta,904,33126,4,19,F,"25 Northwest Blvd, Miami, FL 33126, USA"
Willie,6441,33134,2,20,F,"52 Alcantarra Ave, Coral Gables, FL 33134, USA"
Lala,3198,33027,3,20,F,"3680 SW 149th Terrace, Miramar, FL 33027, USA"
Laurie,4621,33315,4,18,F,"27 The Common, Fort Lauderdale, FL 33315, USA"
Lavenia,5021,33027,4,23,F,"13096 SW 26th St, Miramar, FL 33027, USA"
Leonia,12552,33157,3,18,F,"8110 SW 173rd Terrace, Palmetto Bay, FL 33157, USA"
Libby,13758,33177,1,24,F,"11800 SW 208th St, Miami, FL 33177, USA"
Lidie,14473,33027,2,19,F,"15845 SW 49th Ct, Miramar, FL 33027, USA"
Mary,1910,33185,4,23,F,"4260 SW 154th Ct, Miami, FL 33185, USA"
Anna,6716,33311,2,21,F,"465 NW 29th Terrace, Fort Lauderdale, FL 33311, USA"
Elizabeth,14720,33170,3,24,F,"23000 SW 167th Ave, Miami, FL 33170, USA"
Margaret,8660,33016,2,22,F,"8360 NW 166th Terrace, Hialeah, FL 33016, USA"
Emma,15947,33155,3,25,F,"7900 Bird Rd, Miami, FL 33155, USA"
Minnie,3016,33186,2,19,F,"14691 SW 136th Pl, Miami, FL 33186, USA"
Florence,1690,33147,1,23,F,"1470 NW 88th St, Miami, FL 33147, USA"
Ethel,3255,33054,1,19,F,"12707 NW 42nd Ave, Opa-locka, FL 33054, USA"
Bessie,5374,33014,2,22,F,"7959 W 18th Ct, Hialeah, FL 33014, USA"
Clara,15398,33033,1,23,F,"32925 SW 147th Ave, Homestead, FL 33033, USA"
Bertha,6660,33155,2,25,F,"6811 SW 22nd St, Miami, FL 33155, USA"
Alice,3104,33186,2,25,F,"12100 FL-94, Miami, FL 33186, USA"
Annie,4811,33187,4,19,F,"20215 SW 180th Ave, Miami, FL 33187, USA"
Ida,4479,33015,4,25,F,"3201 NW 86th Ave, Hialeah, FL 33015, USA"
Grace,11238,33168,4,21,F,"1141 NW 117th St, Miami, FL 33168, USA"
Mabel,14272,33126,1,23,F,"235 NW 40th Ct, Miami, FL 33126, USA"
Helen,10101,33034,3,23,F,"32855 SW 217th Ave, Homestead, FL 33034, USA"
Edna,14559,33147,4,20,F,"6888 NW 15th Ave, Miami, FL 33147, USA"
Nellie,1171,33030,4,21,F,"20190 SW 296th St, Homestead, FL 33030, USA"
Sarah,8807,33178,3,22,F,"3710 NW 87th Ave, Doral, FL 33178, USA"
Martha,10500,33014,3,20,F,"6778 Parkinsonia Dr, Miami Lakes, FL 33014, USA"
Katy,10844,33330,4,25,F,"13900 FL-818, Southwest Ranches, FL 33330, USA"
Juliette,8137,33189,4,25,F,"8461 SW 201st St, Cutler Bay, FL 33189, USA"
Josiephine,7532,33030,2,18,F,"19506 SW 325th Ln, Homestead, FL 33030, USA"
Josefa,5731,33031,1,20,F,"23550 SW 214th Pl, Homestead, FL 33031, USA"
Alfreda,2086,33165,1,19,F,"4375 SW 111th Ave, Miami, FL 33165, USA"
Ardelia,2258,33187,2,19,F,"15290 SW 200th St, Miami, FL 33187, USA"
Arthur,1181,33165,2,24,F,"3110 SW 106th Ave, Miami, FL 33165, USA"
Audra,7108,33176,2,23,F,"8961 SW 94th Terrace, Miami, FL 33176, USA"
Beth,879,33023,1,19,F,"7181 SW 9th St, Pembroke Pines, FL 33023, USA"
Bobbie,14233,33166,2,25,F,"8321 NW 90th St, Miami, FL 33166, USA"
Carra,2943,33143,4,22,F,"7211 SW 78th Pl, Miami, FL 33143, USA"
Chaney,12128,33016,4,25,F,"14901 NW 77th Ct, Hialeah, FL 33016, USA"
Cinda,4564,33166,1,20,F,"531 Palmetto Dr, Miami Springs, FL 33166, USA"
Claude,4235,33186,1,19,F,"13424 SW 136th Terrace, Miami, FL 33186, USA"
Corene,7376,33174,4,21,F,"1101 SW 104th Ct, Miami, FL 33174, USA"
Dana,14975,33018,1,19,F,"15233 NW 89th Ct, Hialeah, FL 33018, USA"
Doshia,10811,33014,4,23,F,"6205 NW 67th Ave, Hialeah, FL 33014, USA"
Ella,1079,33146,2,18,F,"550 S Dixie Hwy, Coral Gables, FL 33146, USA"
Dove,1337,33185,2,19,F,"1993 SW 155th Ave, Miami, FL 33185, USA"
Elia,3917,33014,2,18,F,"15890 W Prestwick Pl, Miami Lakes, FL 33014, USA"
Estell,10993,33031,4,21,F,"18300 SW 256th St, Homestead, FL 33031, USA"
Etter,1979,33170,3,22,F,"22020 SW 113th Ct, Miami, FL 33170, USA"
Evalena,11986,33055,4,24,F,"16834 NW 53rd Pl, Miami Gardens, FL 33055, USA"
Fleta,12640,33172,2,21,F,"11371 NW 7th St, Miami, FL 33172, USA"
Francies,8896,33155,3,22,F,"8695 Coral Way, Miami, FL 33155, USA"
Freddie,12982,33025,4,21,F,"11250 SW 44th St, Miramar, FL 33025, USA"
Frona,14421,33186,3,20,F,"15420 Howard Dr, Miami, FL 33186, USA"
Glenn,15105,33126,1,22,F,"7416 NW 8th St, Miami, FL 33126, USA"
Hildegarde,15192,33174,3,23,F,"10575 W Flagler St, Miami, FL 33174, USA"
Howard,1539,33175,3,18,F,"13325 SW 32nd St, Miami, FL 33175, USA"
Indiana,9659,33012,1,24,F,"291 W 47th St, Hialeah, FL 33012, USA"
Jeanie,3831,33025,4,21,F,"8436 Windsor Dr, Miramar, FL 33025, USA"
Dulcie,3569,33169,4,23,F,"575 NW 199th St, Miami, FL 33169, USA"
Nancy,311,33134,3,22,F,"1225 Palermo Ave, Miami, FL 33134, USA"
Lillian,2712,33330,3,23,F,"4750 SW 128th Ave, Southwest Ranches, FL 33330, USA"
Laura,8002,33187,1,24,F,"19125 SW 177th Ave, Miami, FL 33187, USA"
Mamie,1940,33166,1,20,F,"8511 NW 61st St, Miami, FL 33166, USA"
Dora,8525,33014,2,22,F,"1300 W 78th St, Hialeah, FL 33014, USA"
Nora,12687,33032,2,25,F,"10816 SW 247th Terrace, Princeton, FL 33032, USA"
Maggie,2589,33193,2,24,F,"14748 SW 71st Ln, Miami, FL 33193, USA"
Alma,13882,33184,3,20,F,"1211 SW 126th Pl, Miami, FL 33184, USA"
Irene,9130,33312,4,19,F,"3220 Glendale Blvd, Fort Lauderdale, FL 33312, USA"
May,11150,33156,3,23,F,"13191 SW 72nd Ave, Miami, FL 33156, USA"
Effie,13189,33166,2,19,F,"116 Cherokee St, Miami Springs, FL 33166, USA"
Rosa,15537,33178,2,21,F,"5041 NW 93rd Doral Cir E, Doral, FL 33178, USA"
Sadie,3249,33166,4,21,F,"7521 NW 72nd Ave, Medley, FL 33166, USA"
Ellen,3102,33156,1,22,F,"8325 SW 108th St, Miami, FL 33156, USA"
Mildred,7693,33182,3,24,F,"12496 NW 25th St, Miami, FL 33182, USA"
Nettie,4762,33157,2,22,F,"9500 SW 180th St, Miami, FL 33157, USA"
Susie,6102,33175,3,23,F,"11201 Coral Way, Miami, FL 33175, USA"
Della,9887,33013,2,23,F,"160 E 46th St, Hialeah, FL 33013, USA"
Daisy,14669,33165,3,20,F,"9101 SW 41st St, Miami, FL 33165, USA"
Lizzie,5435,33176,2,20,F,"8735 SW 107th St, Miami, FL 33176, USA"
Esther,13578,33015,3,18,F,"7870 NW 172nd St, Hialeah, FL 33015, USA"
Viola,8263,33033,4,20,F,"1864 NE 3rd Ct, Homestead, FL 33033, USA"
Sallie,8488,33126,2,18,F,"89 NW 76th Ave, Miami, FL 33126, USA"
Ruby,1610,33054,4,18,F,"13377 NW 30th Ave, Opa-locka, FL 33054, USA"
Flora,9822,33173,2,24,F,"7249 SW 112th Ct, Miami, FL 33173, USA"
Katie,8689,33186,2,18,F,"11716 SW 97th St, Miami, FL 33186, USA"
Beulah,2555,33133,1,21,F,"3380 Mary St, Miami, FL 33133, USA"
Lottie,12453,33170,2,22,F,"14701 SW 232nd St, Goulds, FL 33170, USA"
Lydia,13864,33027,2,25,F,"4901 SW 155th Ave, Miramar, FL 33027, USA"
Caroline,10860,33031,2,20,F,"17915 SW 256th St, Homestead, FL 33031, USA"
Mae,3095,33147,4,18,F,"2375 NW 79th St, Miami, FL 33147, USA"
Katherine,10412,33185,3,25,F,"15311 SW 53rd Terrace, Miami, FL 33185, USA"
Stella,10780,33012,2,21,F,"4070 W 8th Ct, Hialeah, FL 33012, USA"
Lucy,8847,33185,2,21,F,"3463 SW 150th Ct, Miami, FL 33185, USA"
Rose,9302,33031,1,23,F,"24600 SW 157th Ave, Homestead, FL 33031, USA"
Carrie,12504,33172,2,19,F,"11387 NW 3rd Terrace, Miami, FL 33172, USA"
Gertrude,13583,33431,2,19,F,"500 NE 32nd St, Boca Raton, FL 33431, USA"
Edith,10567,33186,3,20,F,"13801 SW 120th St, Miami, FL 33186, USA"
Marie,12963,33187,2,23,F,"18396 SW 158th St, Miami, FL 33187, USA"
Eva,6803,33176,4,21,F,"10314 SW 115th Ct, Miami, FL 33176, USA"
Cora,4784,33031,3,25,F,"16290 Plummer Dr, Homestead, FL 33031, USA"
Myrtle,12955,33032,2,18,F,"24401 SW 137th Ave, Princeton, FL 33032, USA"
Frances,3331,33140,3,23,F,"4521 Pine Tree Dr, Miami Beach, FL 33140, USA"
Hattie,4628,33187,1,25,F,"15229 SW 176th St, Miami, FL 33187, USA"
Maude,11147,33166,1,24,F,"4299 NW 36th St, Miami Springs, FL 33166, USA"
Lillie,1801,33172,3,25,F,"9369 Fontainebleau Blvd, Miami, FL 33172, USA"
Louise,15287,33170,1,25,F,"22542 SW 126th Ave, Goulds, FL 33170, USA"
Pearl,6978,33142,1,19,F,"3642 NW 22nd Ave, Miami, FL 33142, USA"
Jennie,5776,33024,1,19,F,"7701 NW 30th St, Hollywood, FL 33024, USA"
Elsie,7296,33183,4,21,F,"12425 SW 72nd St, Miami, FL 33183, USA"
Catherine,11379,33134,2,19,F,"333 Palermo Ave, Coral Gables, FL 33134, USA"
Jessie,3616,33030,3,22,F,"30801 SW 212th Ave, Homestead, FL 33030, USA"
Mattie,11364,33170,3,18,F,"132 SW 220th St, Miami, FL 33170, USA"
Lena,6810,33013,1,25,F,"81 E 42nd St, Hialeah, FL 33013, USA"
Ruth,2940,33184,2,25,F,"1123 SW 130th Ave, Miami, FL 33184, USA"
Lula,4891,33066,2,23,F,"4341 NW 3rd Ct, Coconut Creek, FL 33066, USA"
Hazel,4721,33004,1,23,F,"237 SE 4th St, Dania Beach, FL 33004, USA"
Josephine,2554,33166,4,23,F,"8100 NW 74th St, Medley, FL 33166, USA"
Agnes,10210,33133,1,22,F,"3500 Douglas Rd, Miami, FL 33133, USA"
Ada,1887,33184,3,24,F,"14178 US-41, Miami, FL 33184, USA"
Blanche,6197,33015,4,23,F,"7050 NW 177th St, Hialeah, FL 33015, USA"
Fannie,7979,33175,4,24,F,"2200 SW 139th Pl, Miami, FL 33175, USA"
Julia,12921,33186,4,20,F,"13600 SW 88th St, Miami, FL 33186, USA"
Irma,11827,33165,2,22,F,"9970 SW 47th St, Miami, FL 33165, USA"
Manie,16002,33156,2,23,F,"7971 SW 122nd St, Miami, FL 33156, USA"
Loraine,11142,33032,4,21,F,"14150 SW 264th Terrace, Homestead, FL 33032, USA"
Tessie,11976,33027,3,25,F,"49 Polk St, Miramar, FL 33027, USA"
Clare,3578,33016,2,25,F,"6470 W 24th Ct, Hialeah, FL 33016, USA"
Constance,1803,33016,1,23,F,"2598 W 78th St, Hialeah, FL 33016, USA"
Muriel,15579,33031,2,20,F,"18420 SW 244th St, Homestead, FL 33031, USA"
Adelia,14411,33186,1,21,F,"13800 SW 137th Ave, Miami, FL 33186, USA"
Pattie,8954,33142,4,22,F,"1331 NW 46th St, Miami, FL 33142, USA"
William,11651,33150,4,23,F,"6344 NW Miami Pl, Miami, FL 33150, USA"
Zoe,556,33133,3,20,F,"3376 Crystal Ct, Miami, FL 33133, USA"
Zora,2135,33024,4,24,F,"412 Briarwood Cir, Hollywood, FL 33024, USA"
Audrey,10650,33178,3,24,F,"6445 NW 102nd Path, Doral, FL 33178, USA"
Ava,9696,33018,3,19,F,"8897 NW 110th St, Hialeah Gardens, FL 33018, USA"
Ellie,5051,33178,4,22,F,"16 NW 36th St, Doral, FL 33178, USA"
Leonora,3778,33025,2,25,F,"685 SW 113th Way, Pembroke Pines, FL 33025, USA"
Leta,15820,33175,2,21,F,"12701 SW 54th St, Miami, FL 33175, USA"
Magdalena,2520,33331,2,19,F,"15551 Sheridan St, Davie, FL 33331, USA"
Eda,3836,33055,2,21,F,"20601 NW 37th Ct, Miami Gardens, FL 33055, USA"
Florida,14835,33165,3,20,F,"10221 SW 41st Terrace, Miami, FL 33165, USA"
Geraldine,10312,33196,3,18,F,"15101 SW 151st Ave, Miami, FL 33196, USA"
Leora,4243,33031,2,20,F,"18636 SW 248th St, Homestead, FL 33031, USA"
Melissa,15299,33010,4,19,F,"153 Palm Ave, Hialeah, FL 33010, USA"
Melvina,2072,33331,3,19,F,"6205 Hawkes Bluff Ave, Davie, FL 33331, USA"
Tina,10597,33157,1,24,F,"15400 SW 103rd Ct, Miami, FL 33157, USA"
Bridget,1602,33025,2,24,F,"401 SW 86th Ave, Pembroke Pines, FL 33025, USA"
Helene,6278,33126,4,21,F,"335 NW 58th Ave, Miami, FL 33126, USA"
Mellie,16075,33166,1,19,F,"6261 NW 39th Terrace, Virginia Gardens, FL 33166, USA"
Pinkie,4485,33173,3,24,F,"8101 SW 94th Ct, Miami, FL 33173, USA"
Tena,1933,33187,1,20,F,"16878 Eureka Dr, Miami, FL 33187, USA"
Mazie,10725,33143,4,21,F,"6000 SW 63rd Ct, South Miami, FL 33143, USA"
Jannie,14600,33031,2,23,F,"19184 SW 279th St, Homestead, FL 33031, USA"
Antonia,15004,33125,1,19,F,"3926 NW 14th St, Miami, FL 33125, USA"
Zula,8434,33032,1,23,F,"13250 SW 260th St, Princeton, FL 33032, USA"
John,15201,33157,1,18,F,"7480 SW 172nd St, Palmetto Bay, FL 33157, USA"
Opal,7991,33157,3,18,F,"11351-53 SW 191st Ln, Miami, FL 33157, USA"
Rita,12546,33177,2,24,F,"11930 SW 191st St, Miami, FL 33177, USA"
Vida,9431,33033,1,21,F,"28242 SW 163rd Ct, Homestead, FL 33033, USA"
Angie,7653,33012,4,18,F,"6340 W 14th Ave, Hialeah, FL 33012, USA"
Lyda,560,33175,3,21,F,"5306 SW 139th Pl, Miami, FL 33175, USA"
Octavia,3254,33172,3,19,F,"2700 NW 87th Ave, Doral, FL 33172, USA"
Vesta,5327,33177,2,22,F,"15616 SW 127th Ave, Miami, FL 33177, USA"
June,1150,33190,2,20,F,"9731 SW 218th St, Cutler Bay, FL 33190, USA"
Louella,11249,33175,2,18,F,"2651 SW 117th Ave, Miami, FL 33175, USA"
Ila,3565,33129,2,23,F,"601 SW 21st Rd, Miami, FL 33129, USA"
Maybelle,7683,33031,4,23,F,"25501 SW 217th Ave, Homestead, FL 33031, USA"
Pansy,1401,33177,4,22,F,"19300 SW 137th Ave, Miami, FL 33177, USA"
Vina,15979,33140,1,25,F,"3782 Chase Ave, Miami Beach, FL 33140, USA"
Rae,5417,33166,4,25,F,"1001 Nightingale Ave, Miami Springs, FL 33166, USA"
Charity,11221,33146,4,21,F,"4900 Ronda St, Coral Gables, FL 33146, USA"
Dona,13211,33028,4,24,F,"14451 NW 13th St, Pembroke Pines, FL 33028, USA"
Edythe,8343,33032,1,19,F,"11212 SW 268th St, Homestead, FL 33032, USA"
Ernestine,9979,33026,1,21,F,"10120 Phoenix Ave, Pembroke Pines, FL 33026, USA"
Evie,127,33167,2,22,F,"3330 NW 125th St, Miami, FL 33167, USA"
Isabell,3912,33144,3,22,F,"350 SW 82nd Ave, Miami, FL 33144, USA"
Margret,5082,33189,2,18,F,"9720 Jamaica Dr, Cutler Bay, FL 33189, USA"
Nan,5299,33181,1,22,F,"12630 Ixora Rd, North Miami, FL 33181, USA"
Annette,5443,33176,2,25,F,"10345 SW 99th St, Miami, FL 33176, USA"
Bell,2131,33144,3,19,F,"8487 SW 4th St, Miami, FL 33144, USA"
Iola,6495,33010,4,19,F,"2450 W 5th Ave, Hialeah, FL 33010, USA"
James,12037,33174,1,25,F,"1599 SW 113th Ave, Miami, FL 33174, USA"
Lina,1624,33134,2,25,F,"4035 SW 14th St, Miami, FL 33134, USA"
Alpha,9623,33010,1,25,F,"1155 W 26th St, Hialeah, FL 33010, USA"
Floy,1632,33147,3,24,F,"8001 NW 33rd Ave, Miami, FL 33147, USA"
Willa,12321,33193,4,21,F,"7565 SW 152nd Ave, Miami, FL 33193, USA"
Berta,2384,33130,4,19,F,"579 SW 4th St, Miami, FL 33130, USA"
Georgianna,7247,33175,1,23,F,"2147 SW 136th Pl, Miami, FL 33175, USA"
Hedwig,3468,33182,4,20,F,"859 NW 132nd Ct, Miami, FL 33182, USA"
Lucia,12839,33156,2,19,F,"8951 SW 62nd Ct, Miami, FL 33156, USA"
Agatha,3933,33014,2,21,F,"15800 W Prestwick Pl, Miami Lakes, FL 33014, USA"
Angela,4263,33056,3,20,F,"3341 NW 204th Terrace, Miami Gardens, FL 33056, USA"
Elisabeth,5590,33016,2,23,F,"8025 NW 162nd St, Hialeah, FL 33016, USA"
Elise,3638,33175,4,25,F,"3705 SW 130th Ave, Miami, FL 33175, USA"
Emelia,14871,33331,2,23,F,"15551 Sheridan St, Davie, FL 33331, USA"
Marcella,10640,33147,2,25,F,"2460 NW 68th St, Miami, FL 33147, USA"
Reba,7984,33033,2,18,F,"433 SE 37th Pl, Homestead, FL 33033, USA"
Una,10486,33157,1,21,F,"8900 SW 168th St, Palmetto Bay, FL 33157, USA"
Alva,5775,33185,1,21,F,"3186 SW 155th Ave, Miami, FL 33185, USA"
Ettie,11119,33165,4,18,F,"4051 SW 102nd Ct, Miami, FL 33165, USA"
Mona,11416,33029,2,21,F,"18701 NW 1st St, Pembroke Pines, FL 33029, USA"
Shirley,8245,33322,2,25,F,"9826 NW 26th Pl, Sunrise, FL 33322, USA"
Bella,1324,33014,4,23,F,"6925 Bottle Brush Dr, Miami Lakes, FL 33014, USA"
Iona,10190,33178,1,20,F,"3817 Estepona Ave, Doral, FL 33178, USA"
Lenore,7674,33030,3,22,F,"28600 SW 197th Ave, Homestead, FL 33030, USA"
Louie,1942,33186,1,19,F,"13135 SW 124th Ave, Miami, FL 33186, USA"
Ludie,12110,33161,3,23,F,"11913 NE 12th Ave, Biscayne Park, FL 33161, USA"
Minna,4030,33155,2,19,F,"1900 SW 85th Ct, Miami, FL 33155, USA"
Retta,5308,33173,1,19,F,"7430 SW 96th Ct, Miami, FL 33173, USA"
Sena,6643,33196,1,22,F,"15337 SW 119th Ln, Miami, FL 33196, USA"
Dolores,11411,33143,3,19,F,"7800 Mindello St, Coral Gables, FL 33143, USA"
Libbie,15481,33147,4,23,F,"8430 NW 33rd Ave, Miami, FL 33147, USA"
Lue,12002,33176,4,22,F,"14131 SW 92nd Ave, Miami, FL 33176, USA"
Mallie,1115,33176,2,19,F,"8817 SW 96th St, Miami, FL 33176, USA"
Erna,2650,33183,1,18,F,"12200 SW 81st Terrace, Miami, FL 33183, USA"
Eloise,4671,33143,1,18,F,"7790 SW 53rd Ave, Miami, FL 33143, USA"
Clyde,3085,33168,2,23,F,"14720 NW 12th Ave, Miami, FL 33168, USA"
Lucretia,2217,33027,3,19,F,"12988 Old Miramar Pkwy, Miramar, FL 33027, USA"
Dena,12151,33186,3,22,F,"14150 SW 127th St, Miami, FL 33186, USA"
Dixie,7231,33055,2,23,F,"18711 NW 49th Ct, Opa-locka, FL 33055, USA"
Dorothea,14893,33196,3,20,F,"16282 SW 93rd St, Miami, FL 33196, USA"
Hanna,13962,33012,2,18,F,"993 W 67th St, Hialeah, FL 33012, USA"
Lauretta,12007,33178,4,24,F,"9375 NW 117th Ave, Miami, FL 33178, USA"
Lavina,2463,33156,1,18,F,"8390 SW 110th St, Miami, FL 33156, USA"
Rosella,1633,33187,3,24,F,"14900 SW 208th St, Miami, FL 33187, USA"
Angelina,7481,33054,4,22,F,"16500 NW 19th Ave, Opa-locka, FL 33054, USA"
Donna,12268,33033,3,18,F,"29521 SW 147th Ave, Homestead, FL 33033, USA"
Hilma,1631,33177,3,22,F,"19645 SW 128th Ave, Miami, FL 33177, USA"
Joanna,2808,33014,4,25,F,"1889 W 68th St, Hialeah, FL 33014, USA"
Marietta,10442,33024,2,18,F,"3782 NW 87th Ave, Hollywood, FL 33024, USA"
Missouri,12230,33176,4,20,F,"9200 SW 147th St, Miami, FL 33176, USA"
Adah,6472,33143,2,20,F,"8525 Old Cutler Rd, Coral Gables, FL 33143, USA"
Molly,10659,33027,2,23,F,"16266 SW 26th St, Miramar, FL 33027, USA"
Wilma,6461,33168,3,24,F,"13357 NW 6th Ave, North Miami, FL 33168, USA"
Zelma,3180,33033,2,24,F,"12098 SW 312th St, Homestead, FL 33033, USA"
Aline,10037,33166,3,19,F,"31 Hunting Lodge Ct, Miami Springs, FL 33166, USA"
Aurelia,3829,33134,1,22,F,"1113 El Rado St, Coral Gables, FL 33134, USA"
Cecil,12893,33024,3,22,F,"1121 N 71st Terrace, Hollywood, FL 33024, USA"
George,15452,33194,3,18,F,"15457 SW 14th St, Miami, FL 33194, USA"
Hortense,12688,33185,3,18,F,"5411 SW 149th Pl, Miami, FL 33185, USA"
Jimmie,13897,33018,4,21,F,"14006 N Okeechobee Rd, Hialeah Gardens, FL 33018, USA"
Winnifred,10596,33176,1,21,F,"9000 SW 94th St, Miami, FL 33176, USA"
Bennie,990,33173,3,18,F,"11322 SW 67th Terrace, Miami, FL 33173, USA"
Besse,3800,33330,3,25,F,"13851 SW 49th St, Southwest Ranches, FL 33330, USA"
Ethyl,9592,33028,4,21,F,"16117 NW 15th St, Pembroke Pines, FL 33028, USA"
Golda,9174,33012,3,18,F,"947 W 37th St, Hialeah, FL 33012, USA"
Savannah,14633,33184,1,19,F,"161 SW 129th Ave, Miami, FL 33184, USA"
Vernie,460,33178,1,21,F,"10800 NW 108th Ave, Miami, FL 33178, USA"
Artie,9740,33012,2,18,F,"5396 W 12th Ave, Hialeah, FL 33012, USA"
Nola,13573,33157,4,23,F,"19192 Flag Dr, Cutler Bay, FL 33157, USA"
Lucile,4203,33155,3,20,F,"5960 SW 18th St, Miami, FL 33155, USA"
Hallie,11309,33012,1,22,F,"765 W 33rd St, Hialeah, FL 33012, USA"
Naomi,3094,33014,3,20,F,"14301 Lake Childs Ct, Miami Lakes, FL 33014, USA"
Marian,7455,33031,1,24,F,"17417 SW 248th St, Homestead, FL 33031, USA"
Regina,6314,33170,2,24,F,"22695 SW 127th Ave, Miami, FL 33170, USA"
Gertie,15397,33157,3,18,F,"15701 SW 88th Ave, Palmetto Bay, FL 33157, USA"
Lura,10213,33175,3,22,F,"4851 SW 140th Ave, Miami, FL 33175, USA"
Lettie,45,33182,1,20,F,"12602 NW 41st St, Miami, FL 33182, USA"
Francis,8618,33183,2,19,F,"12355 SW 76th St, Miami, FL 33183, USA"
Lila,2706,33016,4,24,F,"14301 NW 83rd Ave, Miami Lakes, FL 33016, USA"
Wilhelmina,286,33187,2,18,F,"16581 SW 170th Ave, Quail Heights, FL 33187, USA"
Elsa,9752,33016,2,20,F,"2649 W 72nd Pl, Hialeah, FL 33016, USA"
Mittie,9339,33166,2,18,F,"432 Palmetto Dr, Miami Springs, FL 33166, USA"
Lida,115,33150,2,22,F,"11 NW 68th Terrace, Miami, FL 33150, USA"
Erma,3923,33134,2,20,F,"600 Aledo Ave, Coral Gables, FL 33134, USA"
Elnora,2616,33172,1,25,F,"11019 NW 6th Terrace, Miami, FL 33172, USA"
